date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:00:16	47713/47713	---M-Z	200	added ('OK')	text/html	etag:%223ea2ee6-ba61-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-daterange.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-daterange.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:17	45395/45395	---M-Z	200	added ('OK')	text/html	etag:%223ea2b0f-b153-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-full-screen.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-full-screen.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:17	45133/45133	---M-Z	200	added ('OK')	text/html	etag:%223ea2b06-b04d-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-full-view.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-full-view.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:17	34478/34478	---M-Z	200	added ('OK')	text/html	etag:%223ea2ed4-86ae-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-search.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-search.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:17	44867/44867	---M-Z	200	added ('OK')	text/html	etag:%223ea2dbb-af43-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-megamenu.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-megamenu.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:18	46751/46751	---M-Z	200	added ('OK')	text/html	etag:%223ea2b0a-b69f-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-bradcrumb.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-bradcrumb.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:18	55455/55455	---M-Z	200	added ('OK')	text/html	etag:%223ea2db6-d89f-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-scroll-cards.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/layout-scroll-cards.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:19	53291/53291	---M-Z	200	added ('OK')	text/html	etag:%223ea2b00-d02b-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/orders.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/orders.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:19	52507/52507	---M-Z	200	added ('OK')	text/html	etag:%223ea2b05-cd1b-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/invoices-list.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/invoices-list.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:19	53309/53309	---M-Z	200	added ('OK')	text/html	etag:%223ea2eee-d03d-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/products.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/products.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:20	53123/53123	---M-Z	200	added ('OK')	text/html	etag:%223ea2b1b-cf83-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/products-list.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/products-list.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:20	51493/51493	---M-Z	200	added ('OK')	text/html	etag:%223ea2b17-c925-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/add-product.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/add-product.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:20	67375/67375	---M-Z	200	added ('OK')	text/html	etag:%223ea2b01-1072f-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/customers-list.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/customers-list.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:21	51728/51728	---M-Z	200	added ('OK')	text/html	etag:%223ea2db2-ca10-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/products-reviews.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/products-reviews.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:21	45231/45231	---M-Z	200	added ('OK')	text/html	etag:%223ea2b0d-b0af-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-daygrid-view.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-daygrid-view.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:21	45228/45228	---M-Z	200	added ('OK')	text/html	etag:%223ea2db4-b0ac-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-list-view.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-list-view.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:22	46697/46697	---M-Z	200	added ('OK')	text/html	etag:%223ea2ee7-b669-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-external-dragging.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-external-dragging.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:22	45232/45232	---M-Z	200	added ('OK')	text/html	etag:%223ea2af0-b0b0-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-google-view.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-google-view.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:22	45281/45281	---M-Z	200	added ('OK')	text/html	etag:%223ea2b1c-b0e1-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-selectable.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/calendar-selectable.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:22	70393/70393	---M-Z	200	added ('OK')	text/html	etag:%223ea2b20-112f9-5c6331cb7e9c0-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/chat.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/chat.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:23	76109/76109	---M-Z	200	added ('OK')	text/html	etag:%223ea2aeb-1294d-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/tasks.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/tasks.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:31	58708/58708	---M-Z	200	added ('OK')	text/html	etag:%223ea2ed1-e554-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/create-invoice.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/create-invoice.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:35	51593/51593	---M-Z	200	added ('OK')	text/html	etag:%223ea2b11-c989-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/view-invoice.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/view-invoice.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:39	52000/52000	---M-Z	200	added ('OK')	text/html	etag:%223ea2af7-cb20-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/documents.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/documents.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:39	58500/58500	---M-Z	200	added ('OK')	text/html	etag:%223ea2ef3-e484-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/faq.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/faq.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:39	62083/62083	---M-Z	200	added ('OK')	text/html	etag:%223ea2b1f-f283-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/contacts.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/contacts.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:40	51084/51084	---M-Z	200	added ('OK')	text/html	etag:%223ea2eed-c78c-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/pricing.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/pricing.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:40	50352/50352	---M-Z	200	added ('OK')	text/html	etag:%223ea2efa-c4b0-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/gallery-tiles.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/gallery-tiles.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:40	53872/53872	---M-Z	200	added ('OK')	text/html	etag:%223ea2af4-d270-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/gallery.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/gallery.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:41	127620/127620	---M-Z	200	added ('OK')	text/html	etag:%223ea2af5-1f284-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/icons.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/icons.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:41	53639/53639	---M-Z	200	added ('OK')	text/html	etag:%223ea2afd-d187-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/timeline.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/timeline.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:42	49326/49326	---M-Z	200	added ('OK')	text/html	etag:%223ea2b08-c0ae-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/search-results.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/search-results.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:42	61712/61712	---M-Z	200	added ('OK')	text/html	etag:%223ea2ef1-f110-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/account-settings.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/account-settings.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:42	82321/82321	---M-Z	200	added ('OK')	text/html	etag:%223ea2dbd-14191-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/user-profile.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/user-profile.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:42	48981/48981	---M-Z	200	added ('OK')	text/html	etag:%223ea2af3-bf55-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-one.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-one.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:42	52120/52120	---M-Z	200	added ('OK')	text/html	etag:%223ea2afc-cb98-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-two.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-two.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:43	52635/52635	---M-Z	200	added ('OK')	text/html	etag:%223ea2aee-cd9b-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-three.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-three.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:43	54176/54176	---M-Z	200	added ('OK')	text/html	etag:%223ea2b0c-d3a0-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-four.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-four.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:43	49703/49703	---M-Z	200	added ('OK')	text/html	etag:%223ea2b15-c227-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-five.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-five.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:44	62530/62530	---M-Z	200	added ('OK')	text/html	etag:%223ea2b13-f442-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-six.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-layout-six.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:44	52143/52143	---M-Z	200	added ('OK')	text/html	etag:%223ea2aec-cbaf-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-inputs.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-inputs.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:44	55366/55366	---M-Z	200	added ('OK')	text/html	etag:%223ea2b14-d846-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-input-groups.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-input-groups.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:44	51757/51757	---M-Z	200	added ('OK')	text/html	etag:%223ea2ef5-ca2d-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-checkbox-radio.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-checkbox-radio.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:45	52954/52954	---M-Z	200	added ('OK')	text/html	etag:%223ea2ef8-ceda-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-validation.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-validation.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:45	46009/46009	---M-Z	200	added ('OK')	text/html	etag:%223ea2ee5-b3b9-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-dropzone.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-dropzone.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
10:00:45	54011/54011	---M-Z	200	added ('OK')	text/html	etag:%223ea2ae8-d2fb-5c6330d84ec00-gzip%22	https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-bs-select.html	C:/My%20Web%20Sites/Gmbslagi/www.kodingwife.com/demos/unipro/v1-x/05-design-violet/forms-bs-select.html	(from https://www.kodingwife.com/demos/unipro/v1-x/05-design-violet/index.html)
